Playback Hour,Operating System,Browser,Delivery Type,City,Country,ISP,State,Content Quality Entitled,Entitlement Type,Video Type,Audio Language,Title
09/21/2019 13:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Wilson's Heart-House
09/21/2019 13:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Wilson's Heart-House
09/21/2019 13:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Wilson's Heart-House
09/21/2019 13:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Wilson's Heart-House
09/21/2019 13:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Dying Changes Everything-House
09/21/2019 13:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Dying Changes Everything-House
09/21/2019 13:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Dying Changes Everything-House
09/21/2019 14:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Not Cancer-House
09/21/2019 14:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Not Cancer-House
09/21/2019 14:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Not Cancer-House
09/21/2019 14:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Not Cancer-House
09/21/2019 14:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Not Cancer-House
09/21/2019 14:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Wilson's Heart-House
09/21/2019 14:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Not Cancer-House
09/21/2019 15:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Adverse Events-House
09/21/2019 15:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Wilson's Heart-House
09/21/2019 15:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Adverse Events-House
09/23/2019 20:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Adverse Events-House
09/23/2019 20:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Adverse Events-House
09/23/2019 21:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Birthmarks-House
09/24/2019 19:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Dying Changes Everything-House
09/24/2019 19:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Not Cancer-House
09/24/2019 19:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Lucky Thirteen-House
09/24/2019 20:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Joy-House
09/24/2019 21:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Joy-House
09/24/2019 21:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,The Itch-House
09/25/2019 10:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,The Itch-House
09/25/2019 10:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,The Itch-House
09/25/2019 10:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Emancipation-House
09/25/2019 14:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Last Resort-House
09/25/2019 14:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Last Resort-House
09/25/2019 16:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Let Them Eat Cake-House
09/25/2019 16:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Let Them Eat Cake-House
09/25/2019 17:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Let Them Eat Cake-House
09/25/2019 17:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Joy to the World-House
09/25/2019 19:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Joy to the World-House
09/25/2019 20:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Painless-House
09/25/2019 20:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Big Baby-House
09/25/2019 21:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Big Baby-House
09/25/2019 21:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,The Greater Good-House
09/25/2019 21:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,The Greater Good-House
09/26/2019 15:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Unfaithful-House
09/26/2019 15:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,The Softer Side-House
09/26/2019 16:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,The Social Contract-House
09/26/2019 17:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,The Social Contract-House
09/26/2019 18:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Here Kitty-House
09/26/2019 21:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Locked In-House
09/27/2019 14:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Simple Explanation-House
09/27/2019 14:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Simple Explanation-House
09/27/2019 15:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Simple Explanation-House
09/27/2019 15:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Saviors-House
09/27/2019 17:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,House Divided-House
09/27/2019 18:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,House Divided-House
09/27/2019 18:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,House Divided-House
09/28/2019 15:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Under My Skin-House
09/29/2019 09:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Both Sides Now-House
09/29/2019 16:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Both Sides Now-House
09/29/2019 17:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Broken, Part 1-House
09/29/2019 17:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Broken, Part 1-House
09/29/2019 21:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Broken, Part 1-House
09/29/2019 21:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Broken, Part 2-House
09/30/2019 08:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Broken, Part 2-House
09/30/2019 09:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Epic Fail-House
09/30/2019 10:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,The Tyrant-House
09/30/2019 10:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,The Tyrant-House
09/30/2019 10:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,The Tyrant-House
09/30/2019 10:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Instant Karma-House
09/30/2019 11:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Instant Karma-House
09/30/2019 13:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Brave Heart-House
09/30/2019 13:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Known Unknowns-House
09/30/2019 15:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Teamwork-House
09/30/2019 16:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Teamwork-House
09/30/2019 16:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Ignorance Is Bliss-House
09/30/2019 16:00:00,Android9,,streaming,rome,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Ignorance Is Bliss-House
10/02/2019 15:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Ignorance Is Bliss-House
10/02/2019 15:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Ignorance Is Bliss-House
10/02/2019 15:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Ignorance Is Bliss-House
10/02/2019 15:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Wilson-House
10/02/2019 15:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Wilson-House
10/02/2019 16:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Wilson-House
10/02/2019 17:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,The Down Low-House
10/02/2019 19:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,The Down Low-House
10/02/2019 19:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Remorse-House
10/02/2019 20:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Moving the Chains-House
10/02/2019 20:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Moving the Chains-House
10/02/2019 21:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,5 to 9-House
10/02/2019 21:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,5 to 9-House
10/03/2019 09:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,5 to 9-House
10/03/2019 10:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,Private Lives-House
10/03/2019 11:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,Black Hole-House
10/03/2019 11:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Black Hole-House
10/03/2019 11:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Black Hole-House
10/03/2019 11:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Black Hole-House
10/03/2019 12:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Lockdown-House
10/03/2019 12:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,Lockdown-House
10/03/2019 12:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,Knight Fall-House
10/03/2019 12:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Lockdown-House
10/03/2019 13:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,Open and Shut-House
10/03/2019 14:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,The Choice-House
10/03/2019 14:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,Baggage-House
10/03/2019 15:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,Help Me-House
10/03/2019 16:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Now What?-House
10/03/2019 17:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Selfish-House
10/03/2019 17:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Unwritten-House
10/03/2019 19:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Massage Therapy-House
10/03/2019 19:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Unplanned Parenthood-House
10/03/2019 20:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Office Politics-House
10/03/2019 21:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,A Pox On Our House-House
10/03/2019 21:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Small Sacrifices-House
10/03/2019 22:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Lockdown-House
10/03/2019 22:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Small Sacrifices-House
10/04/2019 09:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,Larger Than Life-House
10/04/2019 13:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,Carrot or Stick-House
10/04/2019 14:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,Carrot or Stick-House
10/04/2019 14:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,Family Practice-House
10/04/2019 15:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,You Must Remember This-House
10/04/2019 15:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,Two Stories-House
10/04/2019 18:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,Recession Proof-House
10/04/2019 19:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,Bombshells-House
10/04/2019 20:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,Out of the Chute-House
10/04/2019 21:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,Fall From Grace-House
10/04/2019 21:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,Fall From Grace-House
10/04/2019 22:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,The Dig-House
10/04/2019 22:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,The Dig-House
10/04/2019 22:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,Last Temptation-House
10/05/2019 09:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,Changes-House
10/05/2019 10:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,The Fix-House
10/05/2019 12:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,The Fix-House
10/05/2019 12:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,After Hours-House
10/05/2019 12:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,After Hours-House
10/05/2019 13:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,Moving On-House
10/05/2019 14:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,"Twenty Vicodin"-House
10/05/2019 14:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,"Twenty Vicodin"-House
10/05/2019 15:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,"Transplant"-House
10/05/2019 16:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,"Charity Case"-House
10/05/2019 20:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,"Risky Business"-House
10/05/2019 20:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Confession-House
10/05/2019 21:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Parents-House
10/05/2019 22:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Dead & Buried-House
10/05/2019 23:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,Dead & Buried-House
10/05/2019 23:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,Dead & Buried-House
10/05/2019 23:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,Dead & Buried-House
10/05/2019 23:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,Perils of Paranoia-House
10/06/2019 09:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Better Half-House
10/06/2019 09:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,en-us,Better Half-House
10/06/2019 10:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Runaways-House
10/06/2019 11:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Nobody's Fault-House
10/06/2019 11:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Chase-House
10/06/2019 12:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Man of the House-House
10/06/2019 13:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Love is Blind-House
10/06/2019 14:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Blowing the Whistle-House
10/06/2019 15:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Gut Check-House
10/06/2019 15:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,We Need the Eggs-House
10/06/2019 16:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Body & Soul-House
10/06/2019 17:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,The C-Word-House
10/06/2019 18:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Post Mortem-House
10/06/2019 19:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Holding On-House
10/06/2019 20:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Everybody Dies-House
10/06/2019 21:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,House M.D. Swan Song-House
10/09/2019 12:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,Interstellar
10/09/2019 12:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,Independence Daysaster - La nuova minaccia
10/09/2019 12:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,Alice Wetterlund: My Mama Is A Human And So Am I-Alice Wetterlund: My Mama Is A Human And So Am I
10/11/2019 08:00:00,Windows 10,Chrome 77.0.3865.90,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,en-us,The Girl Next Door
11/03/2019 12:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My First Day-Scrubs
11/03/2019 12:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Mentor-Scrubs
11/03/2019 13:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Best Friend's Mistake-Scrubs
11/03/2019 13:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Old Lady-Scrubs
11/03/2019 14:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Two Dads-Scrubs
11/03/2019 14:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Bad-Scrubs
11/03/2019 14:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Bad-Scrubs
11/03/2019 14:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Super Ego-Scrubs
